,Unnamed: 0,condition_concept_id,chi2,p_value
542,1886,37016342,5.399350926297125,0.0201442417884721
543,627,4258683,5.3988579770497385,0.020149932293027
544,2037,4155910,5.3954228999325125,0.0201896323034829
545,1881,257905,5.387187776561849,0.020285137407966
546,1636,4151842,5.378103940288195,0.0203910274970473
547,3824,4279139,5.370373315968243,0.0204815935561302
548,3548,4138412,5.370373315968243,0.0204815935561302
549,2435,81239,5.359001867213582,0.0206155696776495
550,1482,374801,5.3539605350071735,0.0206752554263539
551,1302,438409,5.341769462791843,0.0208203291027217
552,2339,441553,5.338153038260275,0.0208635668097814
553,1450,4098302,5.321765923906919,0.0210606576312775
554,2590,440276,5.303695387373342,0.0212802309674324
555,935,4009619,5.303006722125133,0.0212886455969514
556,1258,4138617,5.299644646687916,0.0213297754451735
557,3267,4186463,5.29573938348057,0.0213776536568222
558,3803,195002,5.273738720867811,0.0216494670188013
559,1661,4142899,5.262506104791062,0.0217896210695661
560,2829,4218813,5.262506104791062,0.0217896210695661
561,1092,434219,5.262506104791062,0.0217896210695661
562,112,4346975,5.256500938233362,0.0218649351733509
563,3094,432347,5.233137810091292,0.0221605195072798
564,736,138841,5.21056673669175,0.0224500155392308
565,888,73754,5.186710600165234,0.0227602565225932
566,2074,432612,5.166360046472086,0.023028419703686
567,460,432738,5.147580169701122,0.023278791877832
568,806,442165,5.128586555914294,0.0235348855940793
569,2088,35622934,5.128188850524062,0.0235402790344141
570,3400,4004623,5.128188850524062,0.0235402790344141
571,1858,4268895,5.119098504857165,0.0236639069304735
572,1283,4291454,5.112842603979757,0.0237493776347335
573,166,261236,5.108017618476346,0.0238155172572475
574,2211,76565,5.105464854688558,0.0238505871182723
575,1667,43530719,5.090307082702779,0.0240599309030444
576,4061,4151937,5.090307082702779,0.0240599309030444
577,3569,37207866,5.072527577354639,0.0243079149330289
578,3776,4326356,5.072527577354639,0.0243079149330289
579,2500,4114624,5.067724400882783,0.0243753623809129
580,3286,201900,5.062733369513923,0.0244456535102501
581,1693,4338669,5.062733369513923,0.0244456535102501
582,4181,4210746,5.062733369513923,0.0244456535102501
583,771,43530807,5.027974102957734,0.0249410563510807
584,2207,4236312,5.027501197147565,0.0249478677929455
585,2587,195589,5.021152670333303,0.0250394952478925
586,1132,4155040,5.010907008961159,0.0251881071828276
587,2342,4299418,5.002219919040456,0.0253148296430092
588,662,321319,4.993198419839759,0.0254471312421184
589,2397,318776,4.99216404895403,0.0254623462606917
590,2878,433455,4.99216404895403,0.0254623462606917
591,1573,37016348,4.98763633797456,0.025529057639088
592,2471,433195,4.972673516605447,0.0257508143494526
593,1327,36715916,4.95782304359363,0.0259728851326077
594,3652,80141,4.952187743774136,0.0260576741292877
595,303,135340,4.951841688318706,0.0260628902600572
596,498,137809,4.9358200367391,0.0263055781404797
597,1848,4224940,4.934594168600186,0.026324243421666
598,5582,24602,4.913327047531582,0.0266502603521013
599,4243,441560,4.913327047531582,0.0266502603521013
600,691,4081648,4.904695130851719,0.0267837792077375
601,1671,4058066,4.903135798186646,0.0268079730953451
602,2440,200848,4.90011501243634,0.0268549068783394
603,1338,4083820,4.8826957688056485,0.0271272205534553
604,1309,435788,4.8628747055519455,0.027440577436969
605,2148,195306,4.859769568047489,0.0274900074904056
606,296,379019,4.859245446982988,0.0274983599985119
607,684,4248429,4.820868200025887,0.0281171794214599
608,3,433316,4.81690013963279,0.0281819843153091
609,3076,379801,4.803017114578496,0.0284099427181113
610,1212,4332246,4.789272277787101,0.0286375233239356
611,1278,442775,4.781956389673528,0.028759429497226
612,1415,196158,4.774598118317952,0.0288825869931222
613,4188,196149,4.763586281073445,0.0290679220724917
614,1578,40484908,4.735899522796657,0.0295393973735162
615,550,317002,4.721726845975952,0.0297838183924323
616,5629,4176892,4.718907337867238,0.029832694211674
617,2764,376132,4.718907337867238,0.029832694211674
618,5294,44782446,4.718907337867238,0.029832694211674
619,1174,4015216,4.718625337758883,0.029837587243204
620,1501,199065,4.716946511644484,0.0298667341511725
621,1791,4112020,4.713847419105107,0.0299206169451734
622,126,141375,4.711788325042746,0.0299564736648229
623,3749,4134577,4.710781052069968,0.0299740304545827
624,1471,4280571,4.709710444219165,0.0299927029278412
625,1321,37208308,4.707438162705498,0.0300323739695493
626,3189,78834,4.705364967930823,0.0300686169243221
627,5409,78586,4.695090002699096,0.0302489146727867
628,4597,44783163,4.695090002699096,0.0302489146727867
629,2741,4336157,4.679784333181936,0.0305195797825414
630,3494,134870,4.673087870259767,0.0306387926550042
631,1305,4009187,4.667600157565701,0.0307368488174381
632,2246,4150981,4.667600157565701,0.0307368488174381
633,1316,4102501,4.647959773576947,0.0310904789169045
634,2125,4109067,4.639586884595754,0.0312425224048723
635,3192,439246,4.639586884595754,0.0312425224048723
636,1456,78786,4.630636752095812,0.0314059059251883
637,5302,37208043,4.629437219402254,0.0314278708731264
638,1924,439081,4.629437219402254,0.0314278708731264
639,963,200452,4.627031583398949,0.0314719693935142
640,443,195083,4.619282937184453,0.0316144517695105
641,4136,377561,4.589412721962968,0.032170035204648
642,5679,40318195,4.582038890761077,0.0323087497163914
643,3112,4147020,4.582038890761077,0.0323087497163914
644,5934,4147162,4.582038890761077,0.0323087497163914
645,4219,374338,4.581285915844548,0.0323229495640902
646,414,4152351,4.566796212347597,0.0325974737668661
647,455,314059,4.561194165116362,0.0327042625172701
648,221,379010,4.5417872107881765,0.0330770400027433
649,1776,4320944,4.538178284744622,0.033146849789706
650,3540,36687193,4.538119761292942,0.0331479831136977
651,715,4286201,4.532343786993343,0.0332600359224816
652,2396,438699,4.5309713046220095,0.0332867199499913
653,2605,4324765,4.520273003929931,0.0334954861461741
654,295,374366,4.51652428165911,0.0335689617835471
655,1691,37207926,4.511199455068248,0.0336736189460141
656,1937,374914,4.511199455068248,0.0336736189460141
657,363,4246581,4.504608302685578,0.0338036375556512
658,1572,201254,4.501640603966679,0.0338623502367657
659,361,437833,4.498428276755244,0.033926022741601
660,949,4049623,4.465612567306083,0.0345836871701936
661,1373,435790,4.465134152443601,0.0345933731227409
662,30,36713918,4.456494638329909,0.034768777048457
663,895,136368,4.454985324920209,0.0347995152143305
664,2595,37109050,4.453785519965378,0.0348239703077722
665,1203,193518,4.451753201694551,0.0348654351613042
666,1936,316437,4.438550939095264,0.035136057645579
667,2995,4159742,4.437732690367008,0.0351529023956613
668,2027,4053599,4.435191985092192,0.0352052600818914
669,3487,46270513,4.430373722148365,0.0353047767749565
670,300,4091513,4.425263336766081,0.035410648605903
671,1736,4025938,4.392500491219816,0.0360973354257311
672,3191,442600,4.37961655323597,0.0363711787664014
673,4840,4070976,4.37961655323597,0.0363711787664014
674,2128,439155,4.37961655323597,0.0363711787664014
675,4511,372906,4.37961655323597,0.0363711787664014
676,4783,432251,4.374583706448894,0.0364787399327543
677,4475,37116441,4.374583706448894,0.0364787399327543
678,1372,432582,4.368104235757444,0.0366177086756464
679,3676,434592,4.337272546622588,0.0372866088022831
680,1509,4261072,4.326228566404061,0.0375293129391432
681,1368,74728,4.310100651092605,0.0378867199633365
682,2782,4135088,4.309270286968473,0.0379052177408433
683,798,141941,4.308047806851274,0.0379324677964293
684,1399,433163,4.304051068142132,0.038021701656388
685,6226,4114164,4.302578367343194,0.0380546376016246
686,2198,433976,4.302578367343194,0.0380546376016246
687,3984,378423,4.302578367343194,0.0380546376016246
688,135,201620,4.296114126296383,0.0381995600056017
689,1047,132344,4.292279857893776,0.0382857940339258
690,2827,4188598,4.28056824599395,0.0385504581280787
691,108,46271075,4.277934914478531,0.0386102309926946
692,1662,4222001,4.272856267561972,0.0387257836048581
693,936,4322024,4.268615063810644,0.0388225600182919
694,2953,74582,4.267920899935675,0.0388384236866821
695,76,194406,4.2667556872557375,0.0388650674768497
696,1051,321887,4.265181837142239,0.0389010856160069
697,947,4347178,4.264167913534763,0.0389243081689609
698,342,443414,4.2539980861317215,0.0391580402032578
699,2498,4052509,4.253601402142448,0.0391671869223318
700,3716,4147787,4.2464235646271575,0.0393330808473748
701,4276,4144154,4.2464235646271575,0.0393330808473748
702,4190,438905,4.2464235646271575,0.0393330808473748
703,105,43531028,4.245458136092541,0.0393554499670395
704,78,442793,4.243183971740315,0.039408195444898
705,2340,73574,4.2428153694822806,0.0394167515455981
706,1080,374367,4.242196006016567,0.0394311327755757
707,2691,441691,4.23938828435241,0.0394963953753325
708,3327,4290976,4.2347643776775445,0.0396041204256191
709,2737,4263360,4.229483653630533,0.0397275247844461
710,1911,375824,4.2161528514781015,0.0400408484084569
711,93,4031128,4.207111381920834,0.0402548318606508
712,1478,4187218,4.2046901850777125,0.0403123375674645
713,3265,73923,4.203668246879187,0.0403366354360396
714,262,195867,4.201711704997768,0.0403831975868529
715,858,372409,4.194597750074195,0.0405529729293209
716,2301,4130588,4.193284471807862,0.0405843963117431
717,4967,80951,4.183008855735964,0.0408311497932931
718,3906,45763589,4.182908065663009,0.0408335779021929
719,2707,760895,4.173472454771421,0.0410615617925521
720,1983,45769461,4.171687949070767,0.0411048292528894
721,1715,4305841,4.163145956923643,0.0413126042136138
722,4440,45757415,4.157374190572139,0.0414536206774438
723,1806,4138414,4.157374190572139,0.0414536206774438
724,3035,379157,4.151391959578428,0.0416003130117789
725,4673,4001126,4.151391959578428,0.0416003130117789
726,7379,4344166,4.151391959578428,0.0416003130117789
727,7102,43530640,4.151391959578428,0.0416003130117789
728,6215,40490390,4.151391959578428,0.0416003130117789
729,6823,444463,4.151391959578428,0.0416003130117789
730,7938,437369,4.151391959578428,0.0416003130117789
731,4547,4167100,4.151391959578428,0.0416003130117789
732,7994,193597,4.151391959578428,0.0416003130117789
733,7028,444267,4.151391959578428,0.0416003130117789
734,7469,78257,4.151391959578428,0.0416003130117789
735,6037,196217,4.151391959578428,0.0416003130117789
736,7672,134569,4.151391959578428,0.0416003130117789
737,6958,4047852,4.151391959578428,0.0416003130117789
738,3983,374952,4.143148340942636,0.0418033518098718
739,2536,35624825,4.143148340942636,0.0418033518098718
740,1111,435081,4.135532644483137,0.0419918504335447
741,4380,199064,4.106301443711587,0.0427236976809871
742,1234,4157456,4.106301443711587,0.0427236976809871
743,298,135858,4.1041367713845816,0.0427784241077484
744,845,438130,4.103925203145672,0.0427837768485751
745,651,321596,4.085211305236901,0.0432600418920063
746,409,136497,4.064305823885127,0.0437986836536435
747,2016,434911,4.061208202303221,0.0438790939383082
748,885,4035422,4.059023170035742,0.04393590799934
749,2094,196151,4.052677422892064,0.0441013460766374
750,3115,374377,4.045273263581628,0.0442952068075481
751,3001,45767037,4.045273263581628,0.0442952068075481
752,3945,312902,4.045273263581628,0.0442952068075481
753,5998,135767,4.034472137908075,0.0445796194649361
754,6944,4243456,4.034472137908075,0.0445796194649361
755,4315,435655,4.034472137908075,0.0445796194649361
756,5113,4208980,4.034472137908075,0.0445796194649361
757,4672,201909,4.034472137908075,0.0445796194649361
758,6274,4084964,4.034472137908075,0.0445796194649361
759,5190,194589,4.034472137908075,0.0445796194649361
760,6448,4242669,4.034472137908075,0.0445796194649361
761,4536,193512,4.034472137908075,0.0445796194649361
762,5610,4247836,4.034472137908075,0.0445796194649361
763,4634,40481327,4.034472137908075,0.0445796194649361
764,795,435225,4.031660240248527,0.0446539766201306
765,2034,46270383,4.023751756844215,0.0448638076070704
766,3486,4296611,4.023751756844215,0.0448638076070704
767,3226,436695,4.023751756844215,0.0448638076070704
768,877,4310235,4.000647220038477,0.0454827954119566
769,1069,316998,3.994659723797248,0.0456446681075563
770,762,24609,3.987661417961558,0.0458346377702307
771,1078,4154088,3.9747394468909736,0.0461875985069292
772,666,4001450,3.968052617337402,0.0463713713659226
773,3881,4147411,3.957955118639073,0.046650341075237
774,517,318169,3.950017170477209,0.0468708895479187
775,429,133228,3.947487783420669,0.0469413969553017
776,5670,4034214,3.9376620726438514,0.0472163544354546
777,2428,4164092,3.9376620726438514,0.0472163544354546
778,35,4070750,3.929378141275775,0.0474494872252593
779,1900,78200,3.921343502345799,0.0476767644220696
780,4232,79113,3.913222997505347,0.0479076378051144
781,215,198492,3.910198830671747,0.0479939188258465
782,4180,373772,3.910198830671747,0.0479939188258465
783,1993,46269706,3.910198830671747,0.0479939188258465
784,4579,46269882,3.910198830671747,0.0479939188258465
785,4933,75121,3.910198830671747,0.0479939188258465
786,4734,201136,3.910198830671747,0.0479939188258465
787,5666,442355,3.910198830671747,0.0479939188258465
788,3641,4197154,3.910198830671747,0.0479939188258465
789,3294,141933,3.907508029625272,0.0480708266065037
790,3599,4200649,3.907508029625272,0.0480708266065037
791,759,201905,3.905720510761716,0.0481219888932912
792,3997,37109512,3.8798207378717535,0.0488697750279874
793,1310,37018875,3.8798207378717535,0.0488697750279874
794,1146,4260535,3.878332664781577,0.0489131100837232
795,160,381537,3.86875394148274,0.0491930307463085
796,87,4115991,3.8657850153850593,0.04928013520909
797,2416,192759,3.865294596200543,0.0492945391436629
798,985,437385,3.865294596200543,0.0492945391436629
799,2563,436923,3.852966271720853,0.0496580949203646
800,6036,4086197,3.851719664892913,0.0496950140505131
801,411,375527,3.850021720834684,0.0497453464983001
802,676,81151,3.844782980711724,0.0499009790816594
